Date,Temperature,State
2010-06,5,Tasmania
2011-06,5.2,Tasmania
2012-06,5.3,Tasmania
2013-06,6.1,Tasmania
2014-06,6.4,Tasmania
2015-06,5.3,Tasmania
2016-06,6.5,Tasmania
2017-06,5.9,Tasmania
2018-06,5.1,Tasmania
2019-06,5.5,Tasmania
2020-06,5.7,Tasmania
2021-06,6.8,Tasmania
2022-06,5.8,Tasmania
2023-06,6.2,Tasmania
2010-07,5,Tasmania
2011-07,4.5,Tasmania
2012-07,4.7,Tasmania
2013-07,6.2,Tasmania
2014-07,5.9,Tasmania
2015-07,4.4,Tasmania
2016-07,6.2,Tasmania
2017-07,3.5,Tasmania
2018-07,5.8,Tasmania
2019-07,6,Tasmania
2020-07,4.6,Tasmania
2021-07,5.6,Tasmania
2022-07,4.7,Tasmania
2023-07,7.7,Tasmania
2010-08,5.3,Tasmania
2011-08,8.1,Tasmania
2012-08,5.7,Tasmania
2013-08,5.7,Tasmania
2014-08,5.4,Tasmania
2015-08,3.7,Tasmania
2016-08,5.5,Tasmania
2017-08,4.6,Tasmania
2018-08,5.5,Tasmania
2019-08,5,Tasmania
2020-08,5.5,Tasmania
2021-08,6.5,Tasmania
2022-08,6.1,Tasmania
2023-08,6.3,Tasmania
2010-09,6.6,Tasmania
2011-09,7.1,Tasmania
2012-09,7.3,Tasmania
2013-09,8.2,Tasmania
2014-09,7.8,Tasmania
2015-09,7.4,Tasmania
2016-09,8,Tasmania
2017-09,5.8,Tasmania
2018-09,6.9,Tasmania
2019-09,7.2,Tasmania
2020-09,7.3,Tasmania
2021-09,6.9,Tasmania
2022-09,6.9,Tasmania
2023-09,7.4,Tasmania
2010-10,8.3,Tasmania
2011-10,8.1,Tasmania
2012-10,8.2,Tasmania
2013-10,8.5,Tasmania
2014-10,8.6,Tasmania
2015-10,8.8,Tasmania
2016-10,8,Tasmania
2017-10,10,Tasmania
2018-10,9.1,Tasmania
2019-10,7.7,Tasmania
2020-10,8.2,Tasmania
2021-10,8.8,Tasmania
2022-10,8.7,Tasmania
2023-10,8.2,Tasmania
2010-11,9.7,Tasmania
2011-11,10.9,Tasmania
2012-11,10.4,Tasmania
2013-11,9.6,Tasmania
2014-11,10.3,Tasmania
2015-11,10.8,Tasmania
2016-11,10.1,Tasmania
2017-11,12.1,Tasmania
2018-11,10.6,Tasmania
2019-11,9.4,Tasmania
2020-11,11.8,Tasmania
2021-11,9.3,Tasmania
2022-11,9.3,Tasmania
2023-11,10.5,Tasmania
2010-12,11.2,Tasmania
2011-12,11.6,Tasmania
2012-12,12.2,Tasmania
2013-12,11.8,Tasmania
2014-12,12.1,Tasmania
2015-12,12.2,Tasmania
2016-12,12.2,Tasmania
2017-12,13.4,Tasmania
2018-12,13.3,Tasmania
2019-12,11.3,Tasmania
2020-12,11.2,Tasmania
2021-12,11.4,Tasmania
2022-12,11.2,Tasmania
2023-12,11.8,Tasmania
2010-01,13.9,Victoria
2011-01,15,Victoria
2012-01,14.8,Victoria
2013-01,13.7,Victoria
2014-01,15.2,Victoria
2015-01,14,Victoria
2016-01,15.4,Victoria
2017-01,14.7,Victoria
2018-01,15.5,Victoria
2019-01,15.5,Victoria
2020-01,13.7,Victoria
2021-01,13.7,Victoria
2022-01,16.4,Victoria
2023-01,15,Victoria
2010-02,15.9,Victoria
2011-02,14.3,Victoria
2012-02,14.4,Victoria
2013-02,15.3,Victoria
2014-02,14.3,Victoria
2015-02,15.5,Victoria
2016-02,14.9,Victoria
2017-02,12.9,Victoria
2018-02,14.5,Victoria
2019-02,14,Victoria
2020-02,14.4,Victoria
2021-02,13,Victoria
2022-02,13.8,Victoria
2023-02,13.7,Victoria
2010-03,14.4,Victoria
2011-03,12.8,Victoria
2012-03,12.6,Victoria
2013-03,14.7,Victoria
2014-03,13.6,Victoria
2015-03,11.1,Victoria
2016-03,14.3,Victoria
2017-03,14.4,Victoria
2018-03,12.8,Victoria
2019-03,14,Victoria
2020-03,12.2,Victoria
2021-03,12,Victoria
2022-03,14.1,Victoria
2023-03,12.9,Victoria
2010-04,12.4,Victoria
2011-04,9.3,Victoria
2012-04,9.9,Victoria
2013-04,10.3,Victoria
2014-04,11.6,Victoria
2015-04,8.9,Victoria
2016-04,11.9,Victoria
2017-04,10.9,Victoria
2018-04,10.3,Victoria
2019-04,10.4,Victoria
2020-04,9.9,Victoria
2021-04,10,Victoria
2022-04,11.1,Victoria
2023-04,10.4,Victoria
2010-05,7.9,Victoria
2011-05,7.7,Victoria
2012-05,7.7,Victoria
2013-05,8,Victoria
2014-05,9.5,Victoria
2015-05,8.2,Victoria
2016-05,9.7,Victoria
2017-05,7.5,Victoria
2018-05,8.9,Victoria
2019-05,8.9,Victoria
2020-05,7.1,Victoria
2021-05,7.3,Victoria
2022-05,7.8,Victoria
2023-05,7.4,Victoria
2010-06,6,Victoria
2011-06,6.2,Victoria
2012-06,5.9,Victoria
2013-06,5.8,Victoria
2014-06,8,Victoria
2015-06,5.7,Victoria
2016-06,6.5,Victoria
2017-06,5.4,Victoria
2018-06,5.3,Victoria
2019-06,7,Victoria
2020-06,5.6,Victoria
2021-06,6.4,Victoria
2022-06,6.5,Victoria
2023-06,7.3,Victoria
2010-07,5.3,Victoria
2011-07,5.6,Victoria
2012-07,5.9,Victoria
2013-07,7,Victoria
2014-07,6.4,Victoria
2015-07,5.1,Victoria
2016-07,6.8,Victoria
2017-07,4.8,Victoria
2018-07,5.9,Victoria
2019-07,6.4,Victoria
2020-07,5.5,Victoria
2021-07,5.4,Victoria
2022-07,4.4,Victoria
2023-07,7,Victoria
2010-08,5.5,Victoria
2011-08,6.6,Victoria
2012-08,5.9,Victoria
2013-08,7.2,Victoria
2014-08,5.8,Victoria
2015-08,6.3,Victoria
2016-08,6.4,Victoria
2017-08,5.4,Victoria
2018-08,5,Victoria
2019-08,5.5,Victoria
2020-08,5.9,Victoria
2021-08,6.4,Victoria
2022-08,6.8,Victoria
2023-08,6.5,Victoria
2010-09,6.8,Victoria
2011-09,7.1,Victoria
2012-09,7.3,Victoria
2013-09,9.1,Victoria
2014-09,7.4,Victoria
2015-09,6.8,Victoria
2016-09,8.2,Victoria
2017-09,7,Victoria
2018-09,5.7,Victoria
2019-09,6.8,Victoria
2020-09,8.1,Victoria
2021-09,7.3,Victoria
2022-09,7.1,Victoria
2023-09,7.8,Victoria
2010-10,8.4,Victoria
2011-10,9,Victoria
2012-10,8,Victoria
2013-10,8.8,Victoria
2014-10,9.1,Victoria
2015-10,10.7,Victoria
2016-10,7.9,Victoria
2017-10,8.9,Victoria
2018-10,9,Victoria
2019-10,8.5,Victoria
2020-10,9,Victoria
2021-10,8.1,Victoria
2022-10,9.1,Victoria
2023-10,8.7,Victoria
2010-11,11.1,Victoria
2011-11,12,Victoria
2012-11,10.9,Victoria
2013-11,10.2,Victoria
2014-11,10.6,Victoria
2015-11,11.1,Victoria
2016-11,9.6,Victoria
2017-11,12.8,Victoria
2018-11,10.8,Victoria
2019-11,9.3,Victoria
2020-11,11.9,Victoria
2021-11,10,Victoria
2022-11,9.7,Victoria
2023-11,12.4,Victoria
2010-12,11.9,Victoria
2011-12,12.2,Victoria
2012-12,12.5,Victoria
2013-12,11.9,Victoria
2014-12,12.8,Victoria
2015-12,13.2,Victoria
2016-12,12.7,Victoria
2017-12,13.3,Victoria
2018-12,14.3,Victoria
2019-12,12.4,Victoria
2020-12,11.2,Victoria
2021-12,11.7,Victoria
2022-12,11.6,Victoria
2023-12,13.1,Victoria
2010-01,18.8,Western Australia
2011-01,19,Western Australia
2012-01,19.7,Western Australia
2013-01,18.5,Western Australia
2014-01,17.8,Western Australia
2015-01,17.7,Western Australia
2016-01,19,Western Australia
2017-01,16.3,Western Australia
2018-01,17.3,Western Australia
2019-01,15.8,Western Australia
2020-01,16.7,Western Australia
2021-01,18.6,Western Australia
2022-01,18.7,Western Australia
2023-01,18,Western Australia
2010-02,18,Western Australia
2011-02,20.8,Western Australia
2012-02,18.3,Western Australia
2013-02,18.6,Western Australia
2014-02,18.2,Western Australia
2015-02,18.6,Western Australia
2016-02,17.3,Western Australia
2017-02,17.2,Western Australia
2018-02,17.7,Western Australia
2019-02,17.4,Western Australia
2020-02,19.9,Western Australia
2021-02,17.2,Western Australia
2022-02,18.6,Western Australia
2023-02,17.4,Western Australia
2010-03,17.4,Western Australia
2011-03,18.5,Western Australia
2012-03,15.6,Western Australia
2013-03,15.2,Western Australia
2014-03,17.1,Western Australia
2015-03,16.2,Western Australia
2016-03,17.5,Western Australia
2017-03,15.5,Western Australia
2018-03,17.1,Western Australia
2019-03,17.2,Western Australia
2020-03,17.2,Western Australia
2021-03,16.9,Western Australia
2022-03,17.8,Western Australia
2023-03,16.3,Western Australia
2010-04,13,Western Australia
2011-04,14.2,Western Australia
2012-04,14,Western Australia
2013-04,16.1,Western Australia
2014-04,13.1,Western Australia
2015-04,13.4,Western Australia
2016-04,14.6,Western Australia
2017-04,12.1,Western Australia
2018-04,13.2,Western Australia
2019-04,12.6,Western Australia
2020-04,13.5,Western Australia
2021-04,13.4,Western Australia
2022-04,13.9,Western Australia
2023-04,11.9,Western Australia
2010-05,8.3,Western Australia
2011-05,11,Western Australia
2012-05,10.2,Western Australia
2013-05,10.6,Western Australia
2014-05,11.8,Western Australia
2015-05,8.8,Western Australia
2016-05,9.5,Western Australia
2017-05,11.1,Western Australia
2018-05,10.3,Western Australia
2019-05,8,Western Australia
2020-05,9.2,Western Australia
2021-05,11.5,Western Australia
2022-05,10,Western Australia
2023-05,10.1,Western Australia
2010-06,7.4,Western Australia
2011-06,10,Western Australia
2012-06,10.1,Western Australia
2013-06,7.8,Western Australia
2014-06,7.5,Western Australia
2015-06,10,Western Australia
2016-06,8.8,Western Australia
2017-06,8.6,Western Australia
2018-06,8.9,Western Australia
2019-06,9.2,Western Australia
2020-06,11.1,Western Australia
2021-06,7.1,Western Australia
2022-06,9.1,Western Australia
2023-06,7.1,Western Australia
2010-07,5.8,Western Australia
2011-07,8.6,Western Australia
2012-07,5.6,Western Australia
2013-07,6.6,Western Australia
2014-07,8.5,Western Australia
2015-07,9.1,Western Australia
2016-07,7.4,Western Australia
2017-07,9.7,Western Australia
2018-07,9.2,Western Australia
2019-07,8.4,Western Australia
2020-07,8.6,Western Australia
2021-07,10.2,Western Australia
2022-07,9.3,Western Australia
2023-07,9.1,Western Australia
2010-08,6,Western Australia
2011-08,8.8,Western Australia
2012-08,8.2,Western Australia
2013-08,9.9,Western Australia
2014-08,10.2,Western Australia
2015-08,9.2,Western Australia
2016-08,7.5,Western Australia
2017-08,9.1,Western Australia
2018-08,7.8,Western Australia
2019-08,7.8,Western Australia
2020-08,7.9,Western Australia
2021-08,9.2,Western Australia
2022-08,7.7,Western Australia
2023-08,8,Western Australia
2010-09,8,Western Australia
2011-09,8.9,Western Australia
2012-09,8.8,Western Australia
2013-09,10.6,Western Australia
2014-09,10.6,Western Australia
2015-09,9.3,Western Australia
2016-09,6.8,Western Australia
2017-09,9.7,Western Australia
2018-09,8.1,Western Australia
2019-09,9,Western Australia
2020-09,10.1,Western Australia
2021-09,8.8,Western Australia
2022-09,9.3,Western Australia
2023-09,11.1,Western Australia
2010-10,9.7,Western Australia
2011-10,12.2,Western Australia
2012-10,11.7,Western Australia
2013-10,11.3,Western Australia
2014-10,11.4,Western Australia
2015-10,12.2,Western Australia
2016-10,9.4,Western Australia
2017-10,10.8,Western Australia
2018-10,12.6,Western Australia
2019-10,10.6,Western Australia
2020-10,11.6,Western Australia
2021-10,9.7,Western Australia
2022-10,8.8,Western Australia
2023-10,12.1,Western Australia
2010-11,14.3,Western Australia
2011-11,14.1,Western Australia
2012-11,12.7,Western Australia
2013-11,15.1,Western Australia
2014-11,12.5,Western Australia
2015-11,15,Western Australia
2016-11,12.4,Western Australia
2017-11,15.4,Western Australia
2018-11,12.5,Western Australia
2019-11,14,Western Australia
2020-11,12.5,Western Australia
2021-11,13.1,Western Australia
2022-11,12,Western Australia
2023-11,16.4,Western Australia
2010-12,15.8,Western Australia
2011-12,17.5,Western Australia
2012-12,16.8,Western Australia
2013-12,15.5,Western Australia
2014-12,14.9,Western Australia
2015-12,16,Western Australia
2016-12,14.7,Western Australia
2017-12,16.4,Western Australia
2018-12,15.2,Western Australia
2019-12,17.7,Western Australia
2020-12,16.4,Western Australia
2021-12,16.7,Western Australia
2022-12,15.9,Western Australia
2023-12,17.2,Western Australia
